customer_id,txn_date,txn_type,txn_amount
280,1/12/2020,withdrawal,834
280,2/15/2020,withdrawal,767
280,2/14/2020,deposit,767
280,2/24/2020,purchase,82
280,2/7/2020,withdrawal,16
280,3/27/2020,deposit,214
280,3/10/2020,withdrawal,607
280,1/29/2020,deposit,292
280,1/26/2020,deposit,182
277,3/9/2020,purchase,143
277,3/25/2020,deposit,900
277,3/18/2020,purchase,303
277,2/16/2020,deposit,796
434,3/21/2020,purchase,466
434,2/12/2020,withdrawal,191
434,3/6/2020,deposit,792
434,3/6/2020,withdrawal,437
434,1/29/2020,withdrawal,775
434,4/2/2020,purchase,141
434,2/27/2020,purchase,440
434,4/7/2020,deposit,692
434,2/8/2020,purchase,781
434,3/10/2020,withdrawal,758
434,3/17/2020,purchase,509
434,1/31/2020,deposit,896
434,3/25/2020,deposit,288
434,2/17/2020,purchase,734
434,3/15/2020,purchase,620
434,2/18/2020,deposit,906
434,3/18/2020,withdrawal,539
434,1/16/2020,deposit,316
389,2/3/2020,deposit,681
389,3/16/2020,deposit,563
389,2/20/2020,purchase,25
389,2/7/2020,withdrawal,375
389,2/25/2020,purchase,727
389,4/2/2020,deposit,791
389,1/9/2020,withdrawal,852
389,2/24/2020,deposit,131
389,3/6/2020,deposit,161
389,2/18/2020,deposit,832
389,1/24/2020,purchase,205
389,1/10/2020,deposit,398
256,2/4/2020,deposit,10
256,4/10/2020,withdrawal,562
256,4/8/2020,deposit,78
256,4/17/2020,purchase,327
256,3/22/2020,deposit,82
256,4/4/2020,purchase,191
256,2/24/2020,purchase,72
256,3/23/2020,withdrawal,540
256,2/29/2020,purchase,451
256,3/10/2020,purchase,354
256,1/26/2020,deposit,932
256,4/20/2020,deposit,944
256,2/15/2020,withdrawal,372
256,2/26/2020,purchase,636
256,3/9/2020,deposit,589
256,2/27/2020,deposit,962
256,3/2/2020,deposit,469
256,2/20/2020,withdrawal,278
216,2/12/2020,deposit,201
216,3/21/2020,withdrawal,181
216,2/6/2020,deposit,889
216,2/23/2020,withdrawal,780
216,3/26/2020,withdrawal,320
216,1/15/2020,deposit,763
216,2/29/2020,withdrawal,306
216,1/5/2020,deposit,721
216,1/5/2020,purchase,378
216,1/30/2020,deposit,479
216,3/17/2020,withdrawal,648
216,2/14/2020,deposit,766
216,3/26/2020,withdrawal,350
216,2/2/2020,deposit,913
216,3/9/2020,purchase,931
216,1/4/2020,deposit,567
216,4/1/2020,purchase,982
216,1/10/2020,withdrawal,673
159,1/16/2020,withdrawal,734
159,1/6/2020,purchase,236
310,2/1/2020,withdrawal,432
310,3/2/2020,deposit,850
310,1/31/2020,deposit,529
310,3/29/2020,deposit,730
310,3/20/2020,deposit,560
310,2/15/2020,withdrawal,272
310,3/25/2020,deposit,770
495,2/17/2020,purchase,422
495,3/28/2020,deposit,538
495,1/24/2020,purchase,719
495,2/27/2020,withdrawal,762
495,3/21/2020,deposit,811
495,2/17/2020,deposit,32
483,1/24/2020,deposit,588
483,4/3/2020,deposit,293
483,4/14/2020,deposit,650
483,3/7/2020,deposit,299
483,3/28/2020,withdrawal,975
483,3/6/2020,withdrawal,371
483,1/30/2020,deposit,879
483,3/12/2020,withdrawal,892
483,3/30/2020,withdrawal,926
483,1/24/2020,deposit,126
483,4/15/2020,deposit,576
483,3/6/2020,deposit,837
483,1/27/2020,purchase,36
483,3/14/2020,withdrawal,199
318,3/16/2020,purchase,313
318,3/12/2020,withdrawal,993
318,1/27/2020,withdrawal,399
318,2/21/2020,withdrawal,663
314,4/6/2020,purchase,743
314,3/20/2020,deposit,492
314,2/27/2020,purchase,28
314,4/6/2020,deposit,463
314,3/5/2020,deposit,232
314,2/15/2020,purchase,714
314,4/5/2020,withdrawal,60
314,2/14/2020,purchase,339
285,2/11/2020,deposit,998
285,3/8/2020,deposit,607
453,2/16/2020,purchase,765
453,3/26/2020,withdrawal,615
453,3/14/2020,purchase,652
453,2/22/2020,deposit,386
453,2/27/2020,deposit,381
453,4/21/2020,deposit,839
453,2/4/2020,deposit,171
453,3/20/2020,withdrawal,134
453,3/1/2020,withdrawal,5
453,4/13/2020,purchase,127
424,2/14/2020,deposit,591
424,3/15/2020,withdrawal,800
424,4/5/2020,deposit,626
424,2/16/2020,deposit,702
424,2/25/2020,purchase,903
424,2/12/2020,withdrawal,580
424,1/18/2020,purchase,932
424,1/14/2020,purchase,371
424,2/4/2020,deposit,836
424,3/9/2020,deposit,761
424,2/18/2020,purchase,323
424,1/30/2020,purchase,287
424,2/18/2020,purchase,311
424,2/24/2020,withdrawal,264
424,3/5/2020,purchase,250
424,3/22/2020,deposit,788
424,3/25/2020,purchase,791
424,2/28/2020,purchase,733
424,2/29/2020,deposit,932
210,3/6/2020,withdrawal,926
210,2/6/2020,withdrawal,486
210,3/12/2020,deposit,698
210,2/23/2020,deposit,422
210,3/31/2020,withdrawal,673
210,4/8/2020,deposit,517
210,1/20/2020,deposit,103
210,2/27/2020,deposit,64
210,3/26/2020,withdrawal,491
210,2/19/2020,withdrawal,358
210,2/16/2020,withdrawal,17
210,3/9/2020,deposit,782
210,3/11/2020,deposit,662
210,1/29/2020,withdrawal,751
210,2/26/2020,deposit,203
210,2/26/2020,deposit,579
210,2/21/2020,withdrawal,678
210,2/5/2020,purchase,883
210,2/19/2020,withdrawal,267
105,3/25/2020,purchase,329
105,3/4/2020,deposit,143
105,3/15/2020,deposit,367
105,4/1/2020,purchase,213
105,1/18/2020,deposit,701
105,3/30/2020,deposit,647
105,3/13/2020,withdrawal,848
105,2/9/2020,purchase,249
105,2/28/2020,purchase,599
105,3/24/2020,withdrawal,119
177,3/18/2020,purchase,960
177,2/20/2020,deposit,135
177,3/9/2020,deposit,706
177,3/30/2020,deposit,171
177,3/21/2020,deposit,411
177,2/22/2020,withdrawal,853
177,3/20/2020,deposit,948
177,3/14/2020,purchase,78
177,2/1/2020,withdrawal,645
177,3/5/2020,withdrawal,681
177,1/22/2020,deposit,54
177,2/8/2020,deposit,802
177,3/12/2020,purchase,832
177,4/1/2020,purchase,985
177,3/23/2020,deposit,772
177,3/28/2020,deposit,499
177,4/15/2020,purchase,789
313,4/13/2020,deposit,840
313,2/8/2020,purchase,53
313,3/9/2020,purchase,860
313,2/5/2020,purchase,69
313,2/2/2020,purchase,85
313,3/2/2020,withdrawal,440
313,4/1/2020,deposit,634
313,2/11/2020,deposit,388
313,4/27/2020,purchase,197
313,1/30/2020,deposit,191
313,3/8/2020,purchase,344
313,3/30/2020,purchase,639
313,2/19/2020,withdrawal,110
65,3/3/2020,purchase,81
65,3/17/2020,deposit,260
65,3/26/2020,purchase,96
65,4/10/2020,purchase,931
65,1/30/2020,purchase,665
65,3/26/2020,withdrawal,558
124,3/9/2020,purchase,249
124,3/28/2020,deposit,46
124,3/16/2020,deposit,874
124,2/7/2020,deposit,710
124,2/26/2020,deposit,429
124,3/15/2020,deposit,326
124,1/14/2020,deposit,579
124,1/14/2020,deposit,564
124,3/22/2020,purchase,172
124,3/12/2020,withdrawal,697
124,2/3/2020,withdrawal,427
124,1/19/2020,withdrawal,285
124,2/9/2020,deposit,162
124,1/11/2020,withdrawal,37
124,1/16/2020,withdrawal,249
124,3/22/2020,withdrawal,705
124,2/11/2020,deposit,273
426,4/10/2020,withdrawal,310
426,4/11/2020,withdrawal,243
426,3/6/2020,purchase,532
426,3/21/2020,withdrawal,59
426,1/22/2020,purchase,984
426,1/30/2020,deposit,230
426,2/14/2020,deposit,7
426,3/30/2020,deposit,270
426,2/1/2020,purchase,861
426,4/8/2020,purchase,325
426,2/3/2020,purchase,860
426,3/10/2020,withdrawal,229
426,1/27/2020,purchase,408
426,4/5/2020,purchase,122
426,2/26/2020,purchase,462
426,2/29/2020,withdrawal,746
413,2/1/2020,deposit,851
413,2/5/2020,withdrawal,389
413,1/28/2020,withdrawal,793
413,2/25/2020,deposit,702
413,2/10/2020,deposit,223
413,4/1/2020,purchase,271
413,2/16/2020,withdrawal,957
413,1/28/2020,deposit,508
386,3/23/2020,purchase,681
386,4/20/2020,withdrawal,771
386,3/18/2020,deposit,489
386,4/22/2020,purchase,953
386,3/8/2020,purchase,470
386,1/27/2020,deposit,254
386,4/13/2020,deposit,328
386,2/22/2020,purchase,110
386,4/2/2020,withdrawal,315
386,2/2/2020,purchase,239
386,4/3/2020,purchase,975
386,3/29/2020,withdrawal,863
386,4/11/2020,withdrawal,385
464,4/11/2020,purchase,983
464,3/27/2020,withdrawal,855
464,3/24/2020,purchase,609
33,3/18/2020,deposit,732
33,3/26/2020,purchase,351
33,3/1/2020,deposit,18
33,2/8/2020,deposit,176
33,3/1/2020,purchase,581
33,3/15/2020,deposit,454
33,3/8/2020,withdrawal,63
33,2/5/2020,withdrawal,321
33,4/1/2020,purchase,375
33,4/9/2020,deposit,602
33,4/18/2020,deposit,184
33,4/22/2020,withdrawal,88
33,2/14/2020,purchase,778
33,3/29/2020,deposit,872
33,4/8/2020,purchase,559
33,2/26/2020,deposit,334
33,3/3/2020,deposit,260
113,2/4/2020,deposit,17
113,2/23/2020,deposit,48
113,1/23/2020,purchase,525
113,4/3/2020,withdrawal,211
113,3/26/2020,deposit,780
113,2/6/2020,withdrawal,245
113,3/13/2020,withdrawal,468
113,3/11/2020,purchase,21
113,4/2/2020,withdrawal,255
113,2/21/2020,deposit,753
113,4/9/2020,purchase,686
113,3/10/2020,withdrawal,544
113,3/23/2020,deposit,203
94,3/23/2020,deposit,690
94,1/25/2020,withdrawal,449
94,2/2/2020,withdrawal,738
94,3/8/2020,withdrawal,736
94,2/29/2020,deposit,8
94,1/30/2020,withdrawal,784
94,1/13/2020,withdrawal,435
197,3/20/2020,deposit,970
197,4/11/2020,purchase,257
197,3/7/2020,deposit,922
197,3/10/2020,withdrawal,852
197,3/25/2020,deposit,994
197,2/29/2020,deposit,345
197,2/9/2020,purchase,964
197,3/31/2020,purchase,137
197,4/16/2020,deposit,904
197,4/17/2020,purchase,88
197,4/11/2020,deposit,733
197,2/23/2020,purchase,415
197,2/23/2020,deposit,792
197,2/8/2020,deposit,825
197,3/14/2020,withdrawal,356
197,4/2/2020,withdrawal,39
197,1/26/2020,withdrawal,649
197,4/8/2020,deposit,963
197,3/31/2020,purchase,655
197,4/11/2020,deposit,446
164,2/16/2020,deposit,409
300,2/12/2020,withdrawal,651
300,2/4/2020,withdrawal,372
300,3/22/2020,purchase,299
300,3/1/2020,deposit,186
300,4/15/2020,withdrawal,75
300,3/30/2020,deposit,215
300,3/10/2020,purchase,24
300,3/25/2020,deposit,389
300,2/13/2020,purchase,78
300,3/27/2020,withdrawal,811
300,3/31/2020,deposit,687
300,3/27/2020,withdrawal,800
300,2/17/2020,withdrawal,540
300,3/2/2020,purchase,916
300,3/11/2020,withdrawal,139
300,3/13/2020,deposit,87
300,2/9/2020,deposit,20
300,4/17/2020,purchase,730
467,3/26/2020,deposit,116
467,1/24/2020,deposit,314
467,3/12/2020,purchase,809
467,2/27/2020,deposit,29
467,3/10/2020,purchase,129
467,2/19/2020,deposit,819
467,2/16/2020,deposit,556
467,1/20/2020,deposit,432
467,2/21/2020,withdrawal,173
467,3/28/2020,deposit,488
467,3/3/2020,withdrawal,978
467,1/20/2020,deposit,786
467,2/22/2020,withdrawal,612
467,4/6/2020,withdrawal,873
467,2/7/2020,deposit,1
467,3/12/2020,purchase,368
467,4/3/2020,withdrawal,691
467,1/29/2020,deposit,238
467,3/6/2020,deposit,852
467,1/29/2020,purchase,514
467,2/14/2020,deposit,968
7,3/22/2020,withdrawal,44
7,2/29/2020,deposit,888
7,3/16/2020,purchase,962
7,2/3/2020,purchase,77
7,4/4/2020,withdrawal,525
7,2/6/2020,deposit,688
7,4/17/2020,deposit,615
7,3/4/2020,withdrawal,29
7,2/22/2020,deposit,617
7,3/10/2020,deposit,723
7,3/3/2020,purchase,328
7,2/11/2020,deposit,93
231,3/13/2020,purchase,258
231,3/31/2020,withdrawal,67
231,2/14/2020,withdrawal,572
231,1/28/2020,withdrawal,120
231,3/6/2020,purchase,952
231,1/30/2020,purchase,238
231,4/4/2020,deposit,22
231,4/9/2020,withdrawal,487
231,3/2/2020,withdrawal,199
231,2/16/2020,deposit,736
231,2/7/2020,withdrawal,64
231,2/22/2020,purchase,398
497,4/21/2020,deposit,942
497,2/15/2020,purchase,291
497,2/17/2020,deposit,540
497,3/7/2020,deposit,736
497,4/24/2020,purchase,1
211,4/3/2020,purchase,333
211,3/17/2020,deposit,631
211,1/24/2020,purchase,407
211,1/24/2020,deposit,529
211,2/26/2020,deposit,735
211,2/10/2020,withdrawal,244
211,2/2/2020,deposit,658
211,3/20/2020,purchase,79
211,3/16/2020,deposit,141
211,2/17/2020,withdrawal,718
211,3/20/2020,withdrawal,822
211,3/2/2020,purchase,296
211,3/23/2020,withdrawal,278
211,3/21/2020,withdrawal,856
211,3/5/2020,deposit,791
211,3/28/2020,withdrawal,814
211,2/17/2020,deposit,801
211,4/12/2020,withdrawal,526
47,3/5/2020,purchase,466
47,3/28/2020,deposit,867
47,1/26/2020,withdrawal,554
47,2/14/2020,purchase,532
47,4/8/2020,purchase,307
47,2/12/2020,deposit,496
47,3/31/2020,withdrawal,998
47,1/31/2020,deposit,467
47,2/26/2020,deposit,281
47,2/3/2020,purchase,35
47,1/31/2020,withdrawal,822
47,3/15/2020,withdrawal,707
47,2/14/2020,deposit,307
47,1/22/2020,purchase,447
47,3/26/2020,withdrawal,275
47,2/4/2020,withdrawal,647
321,2/21/2020,deposit,193
321,2/17/2020,purchase,403
321,2/28/2020,withdrawal,246
321,4/4/2020,deposit,785
83,3/18/2020,deposit,617
83,2/19/2020,purchase,308
83,2/27/2020,purchase,41
83,1/27/2020,purchase,718
83,2/11/2020,purchase,787
83,1/25/2020,deposit,875
83,4/7/2020,deposit,365
83,3/3/2020,withdrawal,301
83,2/9/2020,withdrawal,655
83,3/30/2020,deposit,67
83,3/30/2020,deposit,247
83,3/21/2020,purchase,827
83,3/9/2020,deposit,713
83,3/28/2020,purchase,566
4,1/21/2020,deposit,390
4,3/25/2020,purchase,193
469,3/26/2020,purchase,867
469,2/13/2020,deposit,140
469,3/24/2020,purchase,703
469,4/10/2020,purchase,735
469,2/28/2020,deposit,468
469,2/17/2020,withdrawal,630
469,1/30/2020,deposit,89
469,3/8/2020,deposit,437
469,2/4/2020,deposit,914
469,3/23/2020,deposit,15
469,2/21/2020,deposit,883
469,3/3/2020,withdrawal,295
469,3/8/2020,purchase,761
469,3/1/2020,withdrawal,789
329,4/4/2020,purchase,271
329,4/3/2020,deposit,103
329,2/22/2020,purchase,594
329,3/22/2020,withdrawal,375
329,3/12/2020,withdrawal,253
329,2/14/2020,withdrawal,662
329,4/1/2020,deposit,932
329,4/3/2020,deposit,598
329,2/4/2020,deposit,571
329,1/22/2020,deposit,108
329,2/15/2020,withdrawal,144
76,2/14/2020,deposit,716
76,1/24/2020,deposit,981
76,2/5/2020,purchase,847
76,3/26/2020,purchase,598
76,2/10/2020,deposit,859
76,2/23/2020,purchase,693
76,2/8/2020,deposit,754
76,1/21/2020,withdrawal,775
76,1/11/2020,deposit,139
76,2/8/2020,deposit,367
76,1/4/2020,deposit,553
76,3/2/2020,withdrawal,251
76,1/29/2020,deposit,771
76,1/5/2020,withdrawal,485
76,1/13/2020,withdrawal,900
76,3/7/2020,withdrawal,797
325,2/6/2020,withdrawal,274
325,3/1/2020,deposit,959
325,2/16/2020,withdrawal,725
325,3/23/2020,deposit,384
325,2/21/2020,withdrawal,939
325,3/10/2020,purchase,114
325,3/11/2020,purchase,499
325,3/28/2020,purchase,714
35,3/1/2020,deposit,305
35,2/3/2020,withdrawal,733
35,3/13/2020,purchase,706
35,3/20/2020,deposit,500
35,1/25/2020,deposit,472
35,2/6/2020,purchase,595
35,1/19/2020,purchase,159
35,3/1/2020,purchase,778
35,3/30/2020,purchase,327
35,1/25/2020,withdrawal,403
35,1/26/2020,purchase,339
35,3/18/2020,deposit,664
80,3/26/2020,deposit,80
80,3/31/2020,purchase,517
80,2/18/2020,deposit,395
80,3/13/2020,purchase,131
80,4/16/2020,purchase,423
290,2/12/2020,purchase,174
290,4/5/2020,purchase,583
290,4/5/2020,purchase,871
290,2/26/2020,withdrawal,302
290,4/9/2020,purchase,586
290,2/15/2020,deposit,698
290,2/9/2020,withdrawal,531
290,1/20/2020,purchase,737
290,3/20/2020,deposit,922
290,2/20/2020,withdrawal,195
290,2/1/2020,deposit,858
290,1/21/2020,deposit,734
181,2/17/2020,purchase,673
181,1/22/2020,deposit,669
181,3/23/2020,withdrawal,384
181,2/26/2020,purchase,789
181,2/25/2020,deposit,596
181,2/10/2020,purchase,674
181,2/6/2020,purchase,712
181,2/13/2020,deposit,880
181,2/24/2020,deposit,576
181,3/12/2020,withdrawal,349
181,1/15/2020,purchase,176
181,3/22/2020,withdrawal,365
181,1/29/2020,withdrawal,870
181,1/26/2020,withdrawal,165
181,1/17/2020,withdrawal,370
181,3/24/2020,purchase,339
181,3/27/2020,withdrawal,360
333,1/28/2020,purchase,975
333,4/4/2020,deposit,353
333,3/12/2020,deposit,968
333,2/16/2020,deposit,501
333,3/24/2020,deposit,587
333,1/8/2020,purchase,481
333,1/16/2020,deposit,830
333,2/21/2020,withdrawal,499
333,3/24/2020,deposit,25
333,1/13/2020,purchase,140
333,2/17/2020,deposit,295
333,3/25/2020,purchase,886
333,2/25/2020,purchase,195
400,4/18/2020,deposit,803
400,2/21/2020,purchase,395
400,1/26/2020,withdrawal,536
400,4/11/2020,deposit,944
400,2/26/2020,deposit,73
400,2/4/2020,withdrawal,242
149,1/30/2020,deposit,498
149,3/19/2020,withdrawal,791
149,3/11/2020,deposit,30
149,1/26/2020,purchase,985
149,3/27/2020,deposit,14
149,3/2/2020,deposit,732
149,3/24/2020,deposit,15
149,3/11/2020,withdrawal,520
149,3/15/2020,deposit,822
149,3/18/2020,withdrawal,825
149,2/28/2020,purchase,23
11,3/15/2020,deposit,549
11,3/19/2020,deposit,316
11,3/19/2020,purchase,806
11,3/7/2020,deposit,320
11,3/20/2020,purchase,302
11,2/4/2020,withdrawal,350
11,4/16/2020,withdrawal,328
11,2/25/2020,withdrawal,375
11,3/20/2020,withdrawal,137
11,1/20/2020,purchase,947
11,1/20/2020,purchase,448
11,3/31/2020,purchase,579
11,3/31/2020,purchase,10
11,3/23/2020,deposit,178
11,1/20/2020,purchase,409
11,3/24/2020,deposit,852
243,3/24/2020,deposit,32
243,1/5/2020,purchase,439
243,3/13/2020,deposit,964
243,1/14/2020,withdrawal,176
243,3/21/2020,deposit,351
347,3/20/2020,purchase,737
347,3/24/2020,deposit,970
347,3/24/2020,purchase,705
347,3/31/2020,purchase,395
347,3/16/2020,deposit,68
347,2/23/2020,withdrawal,942
347,2/29/2020,withdrawal,227
347,1/13/2020,purchase,232
347,3/6/2020,withdrawal,194
86,1/13/2020,deposit,592
86,3/26/2020,deposit,772
86,3/11/2020,deposit,901
86,1/26/2020,deposit,662
86,1/26/2020,deposit,143
86,3/20/2020,purchase,595
86,3/28/2020,deposit,356
86,3/30/2020,purchase,563
86,3/2/2020,withdrawal,767
86,3/8/2020,withdrawal,217
86,1/22/2020,deposit,144
86,2/12/2020,withdrawal,582
86,1/18/2020,withdrawal,681
86,2/21/2020,withdrawal,541
86,2/9/2020,withdrawal,993
86,2/6/2020,purchase,125
86,2/24/2020,deposit,865
86,3/22/2020,deposit,710
237,4/8/2020,purchase,480
237,4/5/2020,deposit,653
237,2/9/2020,withdrawal,29
237,2/15/2020,withdrawal,289
237,2/15/2020,withdrawal,217
237,1/21/2020,withdrawal,280
237,4/1/2020,withdrawal,155
237,2/7/2020,deposit,845
237,4/12/2020,purchase,782
237,3/16/2020,deposit,679
237,3/23/2020,deposit,752
237,4/2/2020,deposit,9
229,3/16/2020,purchase,915
229,2/19/2020,deposit,997
229,1/30/2020,deposit,441
209,3/8/2020,deposit,522
209,3/30/2020,purchase,522
209,3/1/2020,withdrawal,430
209,3/21/2020,withdrawal,66
209,4/3/2020,withdrawal,501
209,4/19/2020,withdrawal,584
209,3/14/2020,deposit,909
209,2/24/2020,deposit,174
209,3/14/2020,purchase,913
209,1/30/2020,withdrawal,903
209,1/25/2020,deposit,904
209,2/22/2020,withdrawal,738
209,1/24/2020,purchase,363
404,2/5/2020,withdrawal,44
404,1/9/2020,deposit,229
404,2/27/2020,purchase,853
404,3/27/2020,deposit,364
404,1/24/2020,withdrawal,867
404,3/23/2020,purchase,720
404,3/11/2020,withdrawal,351
404,1/16/2020,deposit,933
404,3/8/2020,deposit,41
404,2/6/2020,deposit,329
404,1/7/2020,withdrawal,137
404,1/17/2020,purchase,190
404,3/31/2020,purchase,908
404,1/2/2020,withdrawal,636
404,2/14/2020,purchase,515
404,2/12/2020,deposit,981
404,1/25/2020,deposit,333
404,1/5/2020,withdrawal,42
404,1/16/2020,purchase,592
404,3/16/2020,purchase,563
220,4/5/2020,withdrawal,657
220,2/26/2020,withdrawal,418
220,3/29/2020,purchase,972
220,4/1/2020,deposit,326
220,2/2/2020,deposit,776
220,4/13/2020,deposit,164
220,3/23/2020,purchase,350
220,3/19/2020,deposit,579
220,2/16/2020,deposit,514
220,4/6/2020,withdrawal,762
220,2/9/2020,purchase,465
114,4/6/2020,deposit,974
114,3/28/2020,purchase,574
476,3/29/2020,withdrawal,943
476,2/17/2020,purchase,227
476,2/15/2020,deposit,567
476,4/5/2020,purchase,581
476,4/11/2020,purchase,654
476,2/18/2020,purchase,826
476,3/10/2020,purchase,395
476,2/28/2020,deposit,469
476,3/21/2020,purchase,575
476,3/3/2020,deposit,551
476,4/25/2020,deposit,929
476,4/4/2020,deposit,851
476,1/31/2020,withdrawal,868
476,4/23/2020,purchase,898
476,2/19/2020,purchase,689
476,4/6/2020,purchase,916
476,4/9/2020,withdrawal,338
476,2/17/2020,purchase,314
476,2/26/2020,withdrawal,507
273,2/22/2020,withdrawal,826
273,4/7/2020,withdrawal,147
273,4/13/2020,purchase,226
273,3/25/2020,purchase,995
273,2/8/2020,deposit,751
273,4/6/2020,deposit,859
273,3/23/2020,deposit,684
273,2/13/2020,withdrawal,883
273,2/15/2020,deposit,215
259,3/17/2020,withdrawal,593
259,2/22/2020,withdrawal,464
259,1/14/2020,deposit,714
259,3/30/2020,withdrawal,821
259,2/23/2020,deposit,639
259,1/25/2020,withdrawal,352
259,2/17/2020,withdrawal,982
259,2/6/2020,purchase,347
259,3/8/2020,deposit,223
259,1/18/2020,deposit,745
259,2/18/2020,withdrawal,41
259,1/18/2020,purchase,695
259,1/8/2020,purchase,672
259,1/30/2020,purchase,188
259,1/31/2020,deposit,632
140,4/16/2020,withdrawal,336
140,4/22/2020,deposit,540
140,3/21/2020,purchase,11
140,3/26/2020,deposit,995
140,3/22/2020,withdrawal,656
140,1/26/2020,deposit,665
140,4/6/2020,withdrawal,877
140,4/9/2020,deposit,590
140,2/1/2020,deposit,180
140,3/5/2020,withdrawal,339
140,2/13/2020,deposit,543
140,3/28/2020,deposit,830
140,4/2/2020,purchase,127
140,4/19/2020,deposit,993
140,4/13/2020,withdrawal,647
140,4/18/2020,purchase,986
208,2/4/2020,purchase,131
208,4/17/2020,deposit,955
355,2/9/2020,deposit,767
355,3/24/2020,purchase,943
355,4/8/2020,withdrawal,630
355,2/18/2020,purchase,716
355,1/24/2020,purchase,612
355,4/19/2020,deposit,915
78,4/14/2020,purchase,259
78,3/22/2020,purchase,511
78,3/24/2020,deposit,659
78,2/11/2020,deposit,108
78,3/13/2020,purchase,103
78,2/12/2020,withdrawal,289
78,1/31/2020,purchase,292
78,2/3/2020,purchase,935
78,2/5/2020,purchase,640
78,2/16/2020,deposit,300
232,1/11/2020,deposit,833
232,1/23/2020,deposit,551
232,3/9/2020,purchase,22
232,2/8/2020,purchase,227
232,2/16/2020,purchase,502
232,2/21/2020,withdrawal,252
232,1/27/2020,purchase,809
232,3/6/2020,withdrawal,738
232,2/27/2020,deposit,455
232,3/28/2020,deposit,584
232,2/10/2020,deposit,411
232,3/30/2020,deposit,235
232,2/10/2020,withdrawal,54
232,2/16/2020,purchase,612
232,2/20/2020,deposit,227
260,3/7/2020,withdrawal,952
260,1/28/2020,deposit,966
260,3/24/2020,deposit,996
246,3/25/2020,withdrawal,689
246,2/10/2020,deposit,609
246,4/9/2020,withdrawal,955
246,3/3/2020,deposit,909
246,4/7/2020,deposit,265
246,2/18/2020,purchase,531
246,4/3/2020,purchase,859
246,3/5/2020,withdrawal,527
246,4/8/2020,purchase,860
24,3/9/2020,purchase,545
24,3/9/2020,deposit,275
24,2/17/2020,deposit,275
24,2/12/2020,deposit,440
24,2/9/2020,withdrawal,149
24,2/12/2020,purchase,218
24,2/7/2020,withdrawal,505
24,3/6/2020,purchase,289
24,2/29/2020,deposit,355
15,4/2/2020,deposit,723
486,1/21/2020,withdrawal,308
486,2/8/2020,withdrawal,618
486,1/22/2020,purchase,854
486,1/30/2020,withdrawal,882
486,3/10/2020,withdrawal,858
340,1/18/2020,withdrawal,699
340,3/18/2020,deposit,356
340,1/18/2020,purchase,443
340,2/19/2020,deposit,930
340,2/18/2020,purchase,546
340,3/30/2020,purchase,631
340,3/13/2020,withdrawal,874
340,3/24/2020,deposit,547
340,4/1/2020,deposit,831
340,2/13/2020,deposit,880
340,3/15/2020,deposit,665
340,3/17/2020,deposit,203
340,3/18/2020,withdrawal,756
340,2/6/2020,deposit,644
340,3/2/2020,deposit,154
340,2/4/2020,purchase,17
340,2/14/2020,purchase,529
340,3/21/2020,deposit,619
44,4/8/2020,purchase,320
44,2/12/2020,deposit,671
44,1/20/2020,withdrawal,761
471,3/9/2020,deposit,49
471,3/7/2020,deposit,211
471,3/2/2020,deposit,197
471,4/9/2020,deposit,649
459,2/25/2020,withdrawal,880
459,2/19/2020,deposit,247
459,3/19/2020,purchase,394
459,1/16/2020,purchase,611
459,3/1/2020,deposit,457
459,2/13/2020,withdrawal,971
459,3/14/2020,deposit,15
459,2/17/2020,purchase,585
459,2/16/2020,purchase,456
459,2/24/2020,purchase,543
459,2/2/2020,deposit,168
459,2/23/2020,purchase,138
274,1/7/2020,deposit,763
274,2/13/2020,deposit,192
274,2/9/2020,purchase,949
274,3/12/2020,purchase,345
274,3/1/2020,deposit,156
274,2/15/2020,deposit,815
274,1/4/2020,withdrawal,839
274,1/4/2020,purchase,359
274,1/3/2020,withdrawal,437
274,2/23/2020,withdrawal,493
274,1/3/2020,purchase,174
274,1/18/2020,purchase,318
274,2/17/2020,deposit,554
274,1/8/2020,withdrawal,217
274,2/28/2020,deposit,79
274,3/9/2020,deposit,895
103,3/26/2020,purchase,406
103,3/19/2020,withdrawal,839
103,1/18/2020,withdrawal,512
103,3/18/2020,purchase,688
103,2/16/2020,purchase,555
103,3/9/2020,deposit,410
103,3/10/2020,deposit,358
103,3/19/2020,purchase,435
103,2/16/2020,purchase,535
103,1/18/2020,deposit,459
103,3/19/2020,deposit,193
103,1/14/2020,withdrawal,353
101,3/7/2020,withdrawal,895
101,1/18/2020,purchase,620
101,3/12/2020,deposit,544
101,3/16/2020,purchase,463
101,2/5/2020,withdrawal,840
101,3/15/2020,purchase,535
335,2/7/2020,deposit,217
335,1/27/2020,purchase,93
335,3/3/2020,withdrawal,641
335,3/30/2020,deposit,605
335,3/24/2020,deposit,227
335,3/10/2020,deposit,586
335,2/27/2020,withdrawal,247
335,2/12/2020,purchase,816
335,2/7/2020,purchase,78
461,1/21/2020,purchase,736
461,1/18/2020,deposit,386
461,1/10/2020,deposit,752
461,1/19/2020,deposit,400
461,3/4/2020,purchase,219
461,2/5/2020,deposit,901
461,1/21/2020,withdrawal,5
461,2/9/2020,deposit,771
461,1/18/2020,withdrawal,158
461,2/6/2020,withdrawal,508
461,1/1/2020,deposit,840
34,3/5/2020,purchase,165
